query-id	corpus-id	score
qid13128	did11047	1
qid13137	did11053	1
qid13138	did11054	1
qid13158	did11072	1
qid13170	did11080	1
qid13175	did5607	1
qid13185	did11091	1
qid13194	did11096	1
qid13200	did11100	1
qid13236	did11129	1
qid13243	did5096	1
qid13252	did11141	1
qid13253	did11142	1
qid13275	did11157	1
qid13291	did11171	1
qid13301	did11179	1
qid13307	did11183	1
qid13310	did4442	1
qid13315	did11188	1
qid13317	did11190	1
qid13321	did11194	1
qid13323	did7072	1
qid13339	did11206	1
qid13340	did11207	1
qid13345	did11210	1
qid13367	did11225	1
qid13371	did11229	1
qid13376	did117	1
qid13403	did11256	1
qid13406	did11259	1
qid13413	did11173	1
qid13428	did2031	1
qid13439	did11282	1
qid13449	did9952	1
qid13463	did11297	1
qid13471	did11304	1
qid13473	did11305	1
qid13505	did11324	1
qid13509	did2594	1
qid13515	did1882	1
qid13525	did11337	1
qid13527	did9582	1
qid13531	did11341	1
qid13543	did11352	1
qid13545	did11354	1
qid13549	did11357	1
qid13552	did11360	1
qid13573	did11375	1
qid13595	did11390	1
qid13596	did11391	1
qid13630	did11415	1
qid13635	did11418	1
qid13636	did11419	1
qid13644	did1812	1
qid13650	did3542	1
qid13656	did11433	1
qid13667	did11442	1
qid13668	did11443	1
qid13682	did11456	1
qid13690	did11463	1
qid13694	did11467	1
qid13713	did4386	1
qid13731	did11492	1
qid13732	did5699	1
qid13735	did5168	1
qid13741	did11499	1
qid13747	did11504	1
qid13767	did11518	1
qid13773	did11523	1
qid13775	did11524	1
qid13782	did11530	1
qid13831	did11566	1
qid13834	did155	1
qid13841	did11574	1
qid13847	did11578	1
qid13872	did4154	1
qid13877	did1544	1
qid13885	did11607	1
qid13886	did11608	1
qid13895	did11612	1
qid13896	did11613	1
qid13911	did625	1
qid13917	did11624	1
qid13960	did2718	1
qid13967	did3542	1
qid13996	did7862	1
qid13997	did11676	1
qid14003	did11680	1
qid14025	did11696	1
qid14039	did11706	1
qid14052	did6219	1
qid14053	did11715	1
qid14057	did10891	1
qid14059	did6511	1
qid14067	did3966	1
qid14073	did11728	1
qid14086	did9276	1
qid14095	did11743	1
qid14099	did6120	1
qid14128	did9856	1
qid14148	did11779	1
qid14152	did1489	1
qid14155	did11784	1
qid14159	did11788	1
qid14172	did11797	1
qid14179	did11803	1
qid14192	did3763	1
qid14209	did6553	1
qid14223	did11827	1
qid14224	did11828	1
qid14282	did11875	1
qid14286	did10258	1
qid14310	did11900	1
qid14344	did9796	1
qid14358	did624	1
qid14367	did6730	1
qid14377	did11947	1
qid14392	did11960	1
qid14396	did11962	1
qid14398	did710	1
qid14411	did11973	1
qid14431	did11170	1
qid14444	did11995	1
qid14469	did1454	1
qid14473	did12012	1
qid14499	did12032	1
qid14505	did12035	1
qid14520	did3906	1
qid14529	did12051	1
qid14530	did477	1
qid14537	did12057	1
qid14548	did12066	1
qid14549	did12067	1
qid14554	did12072	1
qid14557	did12074	1
qid14567	did12080	1
qid14573	did12084	1
qid14596	did12100	1
qid14600	did12104	1
qid14602	did5859	1
qid14613	did12113	1
qid14621	did12120	1
qid14623	did12122	1
qid14626	did2733	1
qid14632	did8510	1
qid14653	did12146	1
qid14699	did2839	1
qid14712	did12186	1
qid14713	did432	1
qid14728	did6336	1
qid14737	did12202	1
qid14740	did12205	1
qid14743	did9394	1
qid14758	did127	1
qid14787	did12238	1
qid14805	did12251	1
qid14813	did12258	1
qid14828	did12267	1
qid14871	did1541	1
qid14902	did12312	1
qid14903	did12313	1
qid14911	did790	1
qid14916	did12320	1
qid14932	did12333	1
qid14954	did12349	1
qid14966	did2555	1
qid14974	did12359	1
qid14975	did12360	1
qid14983	did164	1
qid15016	did12389	1
qid15018	did12391	1
qid15027	did12398	1
qid15029	did12400	1
qid15035	did12405	1
qid15037	did12407	1
qid15038	did12408	1
qid15041	did12410	1
qid15043	did12412	1
qid15054	did12423	1
qid15058	did12427	1
qid15064	did12430	1
qid15065	did12431	1
qid15066	did12432	1
qid15081	did2742	1
qid15084	did12444	1
qid15097	did12456	1
qid15102	did12460	1
qid15103	did12461	1
qid15104	did6936	1
qid15121	did12471	1
qid15122	did12472	1
qid15128	did12477	1
qid15136	did787	1
qid15141	did12485	1
qid15145	did12489	1
qid15165	did11759	1
qid15167	did12505	1
qid15180	did12514	1
qid15181	did9858	1
qid15193	did12520	1
qid15207	did7124	1
qid15215	did2804	1
qid15240	did12547	1
qid15241	did3943	1
qid15242	did12548	1
qid15252	did12557	1
qid15255	did12559	1
qid15258	did12562	1
qid15285	did12582	1
qid15301	did12593	1
qid15357	did12631	1
qid15358	did12632	1
qid15361	did4437	1
qid15366	did12637	1
qid15383	did2923	1
qid15409	did12666	1
qid15412	did6798	1
qid15420	did12673	1
qid15429	did12680	1
qid15452	did1888	1
qid15462	did12706	1
qid15468	did7888	1
qid15505	did5755	1
qid15511	did2761	1
qid15532	did12750	1
qid15533	did12751	1
qid15548	did12761	1
qid15556	did12766	1
qid15587	did2149	1
qid15591	did12795	1
qid15602	did12801	1
qid15607	did12804	1
qid15618	did12814	1
qid15623	did12817	1
qid15629	did12820	1
qid15631	did12822	1
qid15635	did374	1
qid15647	did12834	1
qid15649	did11526	1
qid15655	did10952	1
qid15686	did12862	1
qid15689	did12864	1
qid15704	did803	1
qid15721	did12885	1
qid15763	did1601	1
qid15768	did12919	1
qid15775	did12924	1
qid15796	did12939	1
qid15797	did12940	1
qid15805	did12943	1
qid15808	did12945	1
qid15841	did12971	1
qid15845	did5833	1
qid15849	did12974	1
qid15864	did10217	1
qid15878	did12998	1
qid15889	did12830	1
qid15895	did8368	1
qid15905	did4350	1
qid15911	did13020	1
qid15923	did5651	1
qid15926	did11890	1
qid15929	did13033	1
qid15936	did13036	1
qid15939	did7918	1
qid15956	did13051	1
qid15963	did13058	1
qid15987	did8829	1
qid15993	did13079	1
qid15994	did13080	1
qid16000	did13084	1
qid16004	did13086	1
qid16007	did4191	1
qid16010	did13091	1
qid16021	did12884	1
qid16025	did13100	1
qid16052	did13118	1
qid16055	did13121	1
qid16058	did13123	1
qid16063	did13126	1
qid16082	did3472	1
qid16090	did13141	1
qid16096	did13144	1
qid16128	did5336	1
qid16130	did13166	1
qid16146	did13175	1
qid16163	did13189	1
qid16166	did9121	1
qid16181	did1426	1
qid16187	did13205	1
qid16192	did13209	1
qid16214	did13226	1
qid16219	did13230	1
qid16223	did10664	1
qid16247	did6152	1
qid16260	did13262	1
qid16271	did13270	1
qid16280	did13277	1
qid16281	did9977	1
qid16284	did13280	1
qid16285	did13281	1
qid16290	did13283	1
qid16299	did13289	1
qid16318	did13302	1
qid16323	did13307	1
qid16335	did13314	1
qid16342	did3248	1
qid16344	did13320	1
qid16354	did13326	1
qid16355	did9925	1
qid16359	did13329	1
qid16361	did13331	1
qid16382	did6279	1
qid16432	did6061	1
qid16439	did13379	1
qid16465	did13394	1
qid16480	did13404	1
qid16498	did1267	1
qid16514	did13426	1
qid16517	did12844	1
qid16520	did13430	1
qid16525	did5568	1
qid16535	did8954	1
qid16546	did9950	1
qid16552	did13452	1
qid16560	did13459	1
qid16561	did13460	1
qid16563	did13462	1
qid16564	did13463	1
qid16571	did13469	1
qid16588	did2182	1
qid16594	did13482	1
qid16606	did13493	1
qid16609	did13495	1
qid16617	did13500	1
qid16626	did13508	1
qid16630	did13510	1
qid16635	did13515	1
qid16636	did4050	1
qid16645	did13523	1
qid16664	did13536	1
qid16681	did13549	1
qid16684	did13552	1
qid16694	did4725	1
qid16700	did340	1
qid16718	did13578	1
qid16757	did13607	1
qid16759	did13609	1
qid16760	did13610	1
qid16774	did13619	1
qid16781	did13626	1
qid16793	did2005	1
qid16797	did13639	1
qid16801	did569	1
qid16811	did13650	1
qid16815	did13654	1
qid16825	did13662	1
qid16843	did9744	1
qid16844	did2942	1
qid16848	did13678	1
qid16853	did13681	1
qid16872	did8067	1
qid16876	did5081	1
qid16890	did13705	1
qid16900	did5602	1
qid16913	did13721	1
qid16915	did2893	1
qid16925	did5409	1
qid17015	did13797	1
qid17017	did13799	1
qid17019	did13801	1
qid17034	did13814	1
qid17038	did13817	1
qid17042	did5941	1
qid17045	did13821	1
qid17060	did13833	1
qid17061	did13834	1
qid17087	did13858	1
qid17095	did13862	1
qid17100	did13867	1
qid17109	did13874	1
qid17114	did13879	1
qid17123	did13884	1
qid17126	did13887	1
qid17141	did5324	1
qid17144	did1820	1
qid17146	did13900	1
qid17152	did2537	1
qid17169	did13915	1
qid17177	did13921	1
qid17181	did13923	1
qid17185	did1142	1
qid17213	did1640	1
qid17223	did2270	1
qid17241	did13960	1
qid17247	did2666	1
qid17249	did13967	1
qid17255	did13971	1
qid17266	did13979	1
qid17270	did13983	1
qid17272	did13984	1
qid17277	did13987	1
qid17303	did389	1
qid17306	did14006	1
qid17313	did14012	1
qid17347	did234	1
qid17355	did14033	1
qid17365	did3307	1
qid17370	did770	1
qid17379	did4460	1
qid17393	did14058	1
qid17407	did14068	1
qid17412	did1809	1
qid17421	did14077	1
qid17423	did14079	1
qid17429	did14085	1
qid17435	did1031	1
qid17438	did8453	1
qid17449	did14098	1
qid17462	did14109	1
qid17478	did14123	1
qid17502	did14137	1
qid17503	did14138	1
qid17517	did14149	1
qid17519	did9467	1
qid17546	did14168	1
qid17558	did5335	1
qid17560	did14176	1
qid17561	did14177	1
qid17563	did14179	1
qid17571	did5361	1
qid17572	did14186	1
qid17577	did5482	1
qid17600	did14207	1
qid17607	did882	1
qid17615	did1303	1
qid17645	did14234	1
qid17652	did2362	1
qid17658	did4545	1
qid17663	did14245	1
qid17668	did14250	1
qid17679	did14258	1
qid17680	did11108	1
qid17682	did14260	1
qid17685	did14263	1
qid17686	did14264	1
qid17694	did14272	1
qid17704	did14280	1
qid17707	did14283	1
qid17721	did3754	1
qid17724	did8268	1
qid17747	did1063	1
qid17760	did14320	1
qid17761	did14321	1
qid17808	did3754	1
qid17810	did14353	1
qid17824	did14364	1
qid17840	did12909	1
qid17841	did14375	1
qid17852	did14381	1
qid17860	did14389	1
qid17885	did1798	1
qid17909	did9516	1
qid17927	did14441	1
qid17932	did14446	1
qid17959	did14464	1
qid17963	did7455	1
qid17965	did14467	1
qid17988	did14482	1
qid17999	did14491	1
qid18002	did8375	1
qid18013	did14502	1
qid18015	did3047	1
qid18033	did14515	1
qid18058	did14534	1
qid18059	did14535	1
qid18074	did14547	1
qid18076	did1925	1
qid18081	did10717	1
qid18085	did14556	1
qid18090	did11513	1
qid18091	did14560	1
qid18099	did9738	1
qid18101	did14568	1
qid18104	did14570	1
qid18130	did1962	1
qid18143	did14593	1
qid18157	did446	1
qid18159	did14604	1
qid18192	did14629	1
qid18193	did10974	1
qid18195	did14631	1
qid18217	did14644	1
qid18219	did13092	1
qid18220	did14646	1
qid18221	did14647	1
qid18223	did12293	1
qid18228	did14650	1
qid18238	did13613	1
qid18244	did13036	1
qid18259	did3351	1
qid18281	did14684	1
qid18297	did226	1
qid18331	did2038	1
qid18337	did13325	1
qid18362	did14738	1
qid18385	did14759	1
qid18394	did11054	1
qid18401	did14766	1
qid18407	did8611	1
qid18414	did14776	1
qid18453	did1269	1
qid18455	did14806	1
qid18456	did14807	1
qid18463	did14811	1
qid18480	did6380	1
qid18519	did14849	1
qid18523	did14852	1
qid18527	did5312	1
qid18529	did14856	1
qid18535	did14862	1
qid18555	did8373	1
qid18561	did5160	1
qid18576	did8294	1
qid18577	did14887	1
qid18589	did14898	1
qid18619	did14919	1
qid18662	did14949	1
qid18664	did14950	1
qid18680	did5561	1
qid18700	did14976	1
qid18704	did14978	1
qid18712	did7345	1
qid18716	did14987	1
qid18717	did14988	1
qid18725	did2423	1
qid18730	did14998	1
qid18762	did2387	1
qid18765	did15020	1
qid18781	did15032	1
qid18816	did6858	1
qid18822	did15003	1
qid18826	did15060	1
qid18832	did15064	1
qid18855	did15079	1
qid18877	did15095	1
qid18879	did15097	1
qid18891	did15105	1
qid18893	did15107	1
qid18900	did9336	1
qid18902	did15112	1
qid18906	did15116	1
qid18916	did15122	1
qid18918	did15124	1
qid18933	did15136	1
qid18948	did1894	1
qid18953	did988	1
qid18972	did10939	1
qid19009	did7313	1
qid19020	did13010	1
qid19030	did15197	1
qid19033	did15199	1
qid19037	did15203	1
qid19047	did6747	1
qid19061	did15219	1
qid19100	did15244	1
qid19113	did15251	1
qid19122	did15258	1
qid19124	did15259	1
qid19125	did15260	1
qid19127	did15262	1
qid19131	did15264	1
qid19146	did1699	1
qid19163	did15284	1
qid19165	did13081	1
qid19180	did15296	1
qid19214	did15317	1
qid19219	did15321	1
qid19245	did15338	1
qid19290	did15373	1
qid19292	did15375	1
qid19309	did6368	1
qid19313	did15389	1
qid19320	did15395	1
qid19326	did15397	1
qid19328	did15399	1
qid19333	did15403	1
qid19336	did15406	1
qid19341	did15409	1
qid19343	did15410	1
qid19359	did15421	1
qid19363	did15425	1
qid19370	did10548	1
qid19375	did15436	1
qid19379	did15438	1
qid19390	did15444	1
qid19391	did1821	1
qid19396	did7263	1
qid19397	did5645	1
qid19401	did15451	1
qid19405	did1135	1
qid19407	did15455	1
qid19412	did15459	1
qid19416	did2680	1
qid19430	did15472	1
qid19436	did15475	1
qid19441	did15478	1
qid19455	did9000	1
qid19461	did15491	1
qid19477	did15500	1
qid19497	did15515	1
qid19523	did928	1
qid19538	did1126	1
qid19547	did15548	1
qid19569	did15564	1
qid19570	did15565	1
qid19579	did15570	1
qid19596	did14479	1
qid19635	did15609	1
qid19637	did15611	1
qid19638	did15612	1
qid19654	did15623	1
qid19659	did1027	1
qid19660	did15628	1
qid19686	did15646	1
qid19687	did12677	1
qid19714	did6689	1
qid19745	did9185	1
qid19747	did2228	1
qid19749	did15691	1
qid19753	did15695	1
qid19754	did15696	1
qid19757	did15698	1
qid19768	did1678	1
qid19775	did15709	1
qid19780	did15714	1
qid19789	did15722	1
qid19801	did971	1
qid19807	did15737	1
qid19816	did15744	1
qid19819	did15747	1
qid19830	did1063	1
qid19842	did3734	1
qid19850	did15765	1
qid19851	did15766	1
qid19873	did6513	1
qid19885	did15792	1
qid19893	did6312	1
qid19894	did15799	1
qid19920	did15818	1
qid19941	did15836	1
qid19961	did15854	1
qid19979	did15869	1
qid19984	did15873	1
qid19986	did1375	1
qid19997	did15881	1
qid20010	did15892	1
qid20016	did15896	1
qid20041	did15915	1
qid20042	did15916	1
qid20050	did8283	1
qid20052	did15923	1
qid20055	did12548	1
qid20056	did15925	1
qid20067	did3856	1
qid20071	did15935	1
qid20097	did15953	1
qid20102	did4865	1
qid20105	did2453	1
qid20107	did15957	1
qid20111	did15961	1
qid20118	did9249	1
qid20120	did15966	1
qid20121	did14018	1
qid20128	did15971	1
qid20134	did15975	1
qid20137	did15977	1
qid20145	did15982	1
qid20148	did15985	1
qid20154	did7526	1
qid20171	did665	1
qid20177	did16004	1
qid20184	did16009	1
qid20186	did16010	1
qid20201	did16022	1
qid20202	did16023	1
qid20204	did16024	1
qid20212	did9721	1
qid20223	did16034	1
qid20227	did16036	1
qid20233	did16039	1
qid20247	did9697	1
qid20264	did4107	1
qid20273	did16062	1
qid20277	did16065	1
qid20279	did15599	1
qid20296	did16081	1
qid20304	did14394	1
qid20310	did16091	1
qid20326	did3694	1
qid20329	did16102	1
qid20350	did720	1
qid20353	did16120	1
qid20359	did2707	1
qid20373	did16131	1
qid20383	did13908	1
qid20398	did16144	1
qid20400	did16145	1
qid20404	did6423	1
qid20405	did16148	1
qid20419	did16160	1
qid20423	did16164	1
qid20429	did16169	1
qid20438	did16173	1
qid20440	did6882	1
qid20447	did16180	1
qid20450	did10669	1
qid20455	did16186	1
qid20457	did5638	1
qid20460	did16189	1
qid20462	did16191	1
qid20473	did16199	1
qid20481	did4304	1
qid20486	did14464	1
qid20492	did16212	1
qid20511	did16221	1
qid20533	did16236	1
qid20545	did16244	1
qid20547	did16245	1
qid20550	did16248	1
qid20554	did16250	1
qid20568	did16257	1
qid20588	did16270	1
qid20605	did16281	1
qid20645	did12390	1
qid20657	did12762	1
qid20672	did1820	1
qid20682	did16330	1
qid20688	did1364	1
qid20696	did3988	1
qid20707	did16343	1
qid20749	did12868	1
qid20753	did16371	1
qid20778	did16389	1
qid20788	did16396	1
qid20811	did175	1
qid20844	did16435	1
qid20853	did598	1
qid20879	did16457	1
qid20882	did9481	1
qid20883	did16458	1
qid20906	did16474	1
qid20907	did16475	1
qid20917	did12008	1
qid20934	did16495	1
qid20937	did7790	1
qid20939	did16497	1
qid20941	did2382	1
qid20949	did16503	1
qid20952	did16505	1
qid20962	did16510	1
qid20967	did15876	1
qid20979	did16522	1
qid21013	did12303	1
qid21017	did2549	1
qid21037	did278	1
qid21038	did16561	1
qid21043	did16564	1
qid21063	did7361	1
qid21064	did16573	1
qid21071	did16579	1
qid21077	did859	1
qid21113	did2112	1
qid21118	did16607	1
qid21123	did14772	1
qid21124	did6310	1
qid21135	did16614	1
qid21149	did16624	1
qid21160	did14443	1
qid21173	did16639	1
qid21178	did15963	1
qid21180	did16643	1
qid21181	did16644	1
qid21227	did893	1
qid21232	did16675	1
qid21260	did5405	1
qid21278	did16709	1
qid21291	did16717	1
qid21294	did16720	1
qid21322	did1898	1
qid21324	did171	1
qid21342	did16748	1
qid21363	did16761	1
qid21385	did16776	1
qid21395	did11437	1
qid21403	did7838	1
qid21412	did16791	1
qid21441	did16810	1
qid21455	did5867	1
qid21471	did16828	1
qid21498	did16848	1
qid21508	did12604	1
qid21516	did16860	1
qid21528	did16864	1
qid21575	did3910	1
qid21592	did8622	1
qid21607	did16914	1
qid21608	did5324	1
qid21617	did16919	1
qid21620	did16922	1
qid21629	did16930	1
qid21630	did2177	1
qid21637	did4754	1
qid21676	did16963	1
qid21679	did16965	1
qid21693	did54	1
qid21725	did16989	1
qid21727	did16991	1
qid21741	did17001	1
qid21745	did15223	1
qid21752	did3206	1
qid21763	did17019	1
qid21788	did17037	1
qid21790	did828	1
qid21801	did9388	1
qid21811	did16454	1
qid21815	did1834	1
qid21824	did17062	1
qid21857	did17082	1
qid21859	did8927	1
qid21877	did17096	1
qid21885	did4479	1
qid21888	did17102	1
qid21892	did17105	1
qid21901	did17111	1
qid21906	did14575	1
qid21912	did10722	1
qid21914	did6050	1
qid21917	did17121	1
qid21943	did17140	1
qid21955	did17147	1
qid21956	did17148	1
qid21969	did17156	1
qid21973	did3921	1
qid21976	did17161	1
qid21988	did17169	1
qid21994	did17175	1
qid21995	did17176	1
qid22012	did17189	1
qid22017	did17192	1
qid22034	did17206	1
qid22045	did17213	1
qid22104	did17250	1
qid22116	did11766	1
qid22121	did17264	1
qid22124	did17267	1
qid22136	did6861	1
qid22148	did6152	1
qid22173	did17294	1
qid22178	did4007	1
qid22179	did5671	1
qid22205	did16789	1
qid22217	did11220	1
qid22235	did17329	1
qid22239	did17333	1
qid22240	did17334	1
qid22260	did17349	1
qid22262	did17351	1
qid22271	did7822	1
qid22277	did17359	1
qid22283	did17364	1
qid22291	did17370	1
qid22292	did17371	1
qid22295	did17373	1
qid22303	did17380	1
qid22327	did8389	1
qid22330	did1898	1
qid22380	did7612	1
qid22399	did12569	1
qid22407	did17449	1
qid22449	did17480	1
qid22450	did17481	1
qid22456	did17484	1
qid22459	did17486	1
qid22461	did1809	1
qid22472	did17495	1
qid22478	did17499	1
qid22483	did17502	1
qid22489	did13852	1
qid22500	did9394	1
qid22521	did17528	1
qid22528	did16686	1
qid22541	did17542	1
qid22543	did9314	1
qid22545	did17544	1
qid22559	did17551	1
qid22567	did17554	1
qid22573	did17559	1
qid22574	did17560	1
qid22581	did17566	1
qid22583	did17568	1
qid22592	did12792	1
qid22612	did17586	1
qid22613	did5559	1
qid22617	did15959	1
qid22631	did1669	1
qid22694	did17637	1
qid22708	did17646	1
qid22718	did2911	1
qid22753	did17672	1
qid22781	did17688	1
qid22784	did17690	1
qid22785	did17691	1
qid22791	did2518	1
qid22795	did17697	1
qid22805	did5789	1
qid22811	did17708	1
qid22849	did17736	1
qid22851	did17737	1
qid22867	did17257	1
qid22869	did17750	1
qid22881	did6857	1
qid22907	did17776	1
qid22921	did6841	1
qid22962	did17815	1
qid22965	did17818	1
qid22993	did17838	1
qid22997	did847	1
qid23014	did5471	1
qid23025	did17857	1
qid23027	did5817	1
qid23037	did17864	1
qid23038	did11453	1
qid23057	did17879	1
qid23060	did17880	1
qid23092	did17905	1
qid23094	did17906	1
qid23100	did17910	1
qid23110	did17917	1
qid23123	did17925	1
qid23152	did693	1
qid23157	did17949	1
qid23163	did371	1
qid23168	did1341	1
qid23169	did17958	1
qid23186	did17969	1
qid23229	did17995	1
qid23233	did17997	1
qid23243	did18003	1
qid23257	did18015	1
qid23259	did18017	1
qid23264	did18020	1
qid23265	did18021	1
qid23271	did18025	1
qid23279	did18030	1
qid23290	did3017	1
qid23302	did18046	1
qid23307	did18048	1
qid23332	did11384	1
qid23337	did5678	1
qid23338	did18067	1
qid23362	did18081	1
qid23363	did18082	1
qid23377	did18090	1
qid23378	did1678	1
qid23390	did18098	1
qid23396	did18101	1
qid23408	did1658	1
qid23414	did7472	1
qid23421	did18116	1
qid23428	did9817	1
qid23435	did1544	1
qid23436	did18125	1
qid23457	did763	1
qid23466	did18142	1
qid23471	did6096	1
qid23477	did18150	1
qid23502	did18169	1
qid23505	did18172	1
qid23507	did18174	1
qid23532	did13571	1
qid23542	did5869	1
qid23549	did4954	1
qid23564	did18210	1
qid23566	did5447	1
qid23567	did18212	1
qid23595	did3468	1
qid23611	did6803	1
qid23628	did18247	1
qid23636	did18253	1
qid23649	did16111	1
qid23662	did18267	1
qid23668	did18270	1
qid23669	did18271	1
qid23676	did9003	1
qid23677	did18277	1
qid23689	did5705	1
qid23714	did18300	1
qid23729	did18310	1
qid23731	did18312	1
qid23737	did1305	1
qid23742	did18320	1
qid23754	did9361	1
qid23794	did31	1
qid23795	did18354	1
qid23800	did18358	1
qid23806	did15359	1
qid23851	did3057	1
qid23853	did14826	1
qid23855	did18395	1
qid23863	did10449	1
qid23876	did18406	1
qid23889	did18412	1
qid23890	did18413	1
qid23894	did18416	1
qid23909	did18426	1
qid23942	did18450	1
qid23946	did18453	1
qid23948	did18454	1
qid23976	did18474	1
qid23979	did18476	1
qid23980	did7924	1
qid23991	did18484	1
qid23993	did10197	1
qid24003	did8800	1
qid24004	did18491	1
qid24007	did18493	1
qid24028	did18507	1
qid24041	did4598	1
qid24048	did432	1
qid24074	did18319	1
qid24075	did14866	1
qid24080	did4499	1
qid24103	did15807	1
qid24107	did18552	1
qid24114	did18122	1
qid24118	did18559	1
qid24144	did6798	1
qid24145	did18576	1
qid24151	did18579	1
qid24157	did18584	1
qid24174	did18595	1
qid24175	did12195	1
qid24199	did18608	1
qid24218	did18620	1
qid24251	did18643	1
qid24274	did18656	1
qid24279	did18659	1
qid24285	did18663	1
qid24286	did18664	1
qid24297	did8573	1
qid24310	did1045	1
qid24325	did18692	1
qid24326	did569	1
qid24332	did2763	1
qid24339	did18701	1
qid24360	did678	1
qid24361	did18715	1
qid24362	did18716	1
qid24370	did12718	1
qid24379	did18727	1
qid24381	did2300	1
qid24390	did18733	1
qid24403	did18627	1
qid24406	did4471	1
qid24413	did190	1
qid24432	did6730	1
qid24439	did396	1
qid24453	did17108	1
qid24483	did18780	1
qid24501	did5314	1
qid24524	did4821	1
qid24537	did18809	1
qid24539	did4720	1
qid24562	did2108	1
qid24567	did18827	1
qid24579	did18835	1
qid24592	did18843	1
qid24601	did18849	1
qid24613	did18858	1
qid24640	did18876	1
qid24643	did2294	1
qid24644	did8985	1
qid24645	did18879	1
qid24651	did18883	1
qid24666	did6807	1
qid24671	did18898	1
qid24672	did10250	1
qid24673	did5278	1
qid24674	did1644	1
qid24690	did18908	1
qid24699	did18914	1
qid24704	did18918	1
qid24714	did18925	1
qid24715	did4922	1
qid24732	did18936	1
